geo,Observed_freight_total_THST,TIME_PERIOD,Network_length_KM,Modal_Share_PCT,Consignment_full_train_load_THS_T,Consignment_full_wagon_load_THS_T,Consignment_total_THS_T,NST_GT01_MIO_TKM,NST_GT02_MIO_TKM,NST_GT03_MIO_TKM,NST_GT04_MIO_TKM,NST_GT05_MIO_TKM,NST_GT06_MIO_TKM,NST_GT07_MIO_TKM,NST_GT08_MIO_TKM,NST_GT09_MIO_TKM,NST_GT10_MIO_TKM,NST_GT11_MIO_TKM,NST_GT12_MIO_TKM,NST_GT13_MIO_TKM,NST_GT14_MIO_TKM,NST_GT15_MIO_TKM,NST_GT16_MIO_TKM,NST_GT17_MIO_TKM,NST_GT18_MIO_TKM,NST_GT19_MIO_TKM,NST_GT20_MIO_TKM,NST_TOTAL_MIO_TKM
AT,121579.0,2008,5693.0,33.6,,,,,,,,,,,,,,,,,,,,,,,,
AT,98887.0,2009,5693.0,32.0,,,,1890.0,740.0,1247.0,263.0,1.0,1555.0,1394.0,773.0,312.0,1081.0,81.0,980.0,4.0,839.0,11.0,239.0,4.0,23.0,3918.0,0.0,15355.0
AT,107670.0,2010,5828.0,33.0,,,,2039.0,681.0,1633.0,263.0,1.0,1632.0,1449.0,833.0,325.0,1291.0,68.0,1042.0,5.0,1162.0,13.0,420.0,127.0,255.0,4649.0,0.0,17886.0
AT,107587.0,2011,5500.0,33.1,,,,2017.0,733.0,1668.0,288.0,1.0,1520.0,1566.0,870.0,263.0,1424.0,71.0,1080.0,8.0,1242.0,14.0,419.0,167.0,330.0,4607.0,0.0,18288.0
AT,100452.0,2012,5566.0,32.7,,,,1786.0,712.0,1599.0,302.0,2.0,1483.0,1638.0,902.0,241.0,1346.0,63.0,1031.0,7.0,1102.0,11.0,408.0,188.0,370.0,4079.0,0.0,17269.0
AT,96449.0,2013,5531.0,32.1,,,,1649.0,868.0,1789.0,302.0,2.0,1418.0,1596.0,837.0,263.0,1536.0,66.0,1041.0,8.0,1242.0,7.0,204.0,0.0,38.0,5147.0,0.0,18012.0
AT,100267.0,2014,5531.0,33.1,,,,1664.0,915.0,1900.0,230.0,2.0,1339.0,1741.0,951.0,302.0,1629.0,60.0,1298.0,7.0,1283.0,9.0,187.0,0.0,3.0,6004.0,0.0,19522.0
AT,100163.0,2015,5522.0,32.5,,,,1364.0,938.0,1777.0,223.0,1.0,1366.0,1673.0,1027.0,301.0,1648.0,56.0,1468.0,8.0,1191.0,10.0,173.0,0.0,4.0,6506.0,0.0,19736.0
AT,102835.0,2016,5491.0,32.1,,,,1671.0,908.0,1877.0,226.0,1.0,1399.0,1448.0,1043.0,270.0,1776.0,136.0,1439.0,8.0,1243.0,11.0,217.0,0.0,41.0,7646.0,0.0,21361.0
AT,107579.0,2017,5527.0,31.9,,,,1755.0,932.0,1920.0,251.0,1.0,1392.0,1521.0,1051.0,247.0,1959.0,190.0,1209.0,8.0,1334.0,11.0,228.0,0.0,38.0,8208.0,0.0,22256.0
AT,105271.0,2018,5526.0,31.6,,,,1782.0,867.0,1861.0,236.0,1.0,1430.0,1440.0,1148.0,250.0,1977.0,172.0,1119.0,9.0,1324.0,3.0,228.0,0.0,33.0,8118.0,0.0,21996.0
AT,102575.0,2019,5615.0,31.0,,,,1702.0,908.0,1990.0,231.0,1.0,1331.0,1420.0,1129.0,245.0,1610.0,128.0,1329.0,5.0,1273.0,0.0,250.0,1.0,28.0,8157.0,0.0,21736.0
AT,97512.0,2020,5607.0,29.8,,,,1448.0,675.0,1724.0,235.0,1.0,1270.0,1427.0,1078.0,355.0,1514.0,154.0,1210.0,3.0,1308.0,0.0,228.0,19.0,41.0,7808.0,0.0,20498.0
AT,105255.0,2021,5603.0,30.0,,,,1431.0,644.0,2043.0,281.0,1.0,1451.0,1407.0,1123.0,324.0,1709.0,130.0,987.0,3.0,1171.0,0.0,328.0,29.0,120.0,8799.0,0.0,21980.0
AT,103870.0,2022,5575.0,30.2,,,,1580.0,691.0,1984.0,310.0,2.0,1435.0,1462.0,1105.0,219.0,1752.0,129.0,1073.0,3.0,1091.0,0.0,318.0,32.0,145.0,8832.0,0.0,22167.0
AT,92443.0,2023,5577.0,29.3,,,,1354.0,638.0,1750.0,347.0,2.0,860.0,1478.0,1061.0,204.0,1561.0,85.0,1164.0,1.0,1101.0,0.0,323.0,20.0,111.0,8148.0,0.0,20205.0
AT,94431.0,2024,,,,,,1430.0,560.0,1805.0,270.0,0.0,1005.0,1490.0,1044.0,168.0,1589.0,68.0,1232.0,1.0,1164.0,0.0,298.0,33.0,339.0,8500.0,0.0,20997.0
BA,13506.0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,13677.0,2015,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,13155.0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,13254.0,2017,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,13514.0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,13693.0,2019,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,11414.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,12305.0,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,12685.0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,11464.0,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,10069.0,2024,,,,,,,,,,,,,,,,,,,,,,,,,,
BE,64648.0,2008,3513.0,13.7,,,,159.0,592.0,644.0,166.0,0.0,169.0,462.0,702.0,114.0,2299.0,16.0,185.0,0.0,132.0,0.0,194.0,0.0,0.0,2635.0,0.0,8469.0
BE,45718.0,2009,3578.0,11.0,,,,101.0,297.0,284.0,86.0,0.0,207.0,388.0,688.0,74.0,1357.0,3.0,119.0,0.0,60.0,0.0,54.0,0.0,0.0,2227.0,0.0,5947.0
BE,54476.0,2010,3582.0,12.0,,,,124.0,364.0,348.0,106.0,0.0,253.0,475.0,843.0,91.0,1662.0,4.0,146.0,0.0,73.0,0.0,67.0,0.0,1.0,2727.0,0.0,7282.0
BE,55876.0,2011,3587.0,12.2,,,,114.0,335.0,320.0,97.0,0.0,233.0,437.0,775.0,84.0,1528.0,3.0,134.0,0.0,67.0,0.0,61.0,0.0,0.0,2508.0,0.0,6697.0
BE,,2013,3595.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2014,3631.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2015,3607.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2016,3602.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2017,3605.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2018,3607.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2019,3614.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2020,3615.0,11.6,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2021,3612.0,11.8,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2022,3619.0,12.4,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2023,3629.0,11.7,,,,,,,,,,,,,,,,,,,,,,,,
BE,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,
BG,19716.0,2008,4144.0,21.7,,,,145.0,4.0,786.0,58.0,6.0,133.0,1296.0,782.0,187.0,851.0,23.0,63.0,1.0,50.0,0.0,27.0,0.0,6.0,254.0,0.0,4671.0
BG,13284.0,2009,4150.0,18.1,,,,94.0,7.0,554.0,42.0,1.0,59.0,928.0,529.0,72.0,491.0,12.0,29.0,0.0,12.0,0.0,18.0,0.0,3.0,220.0,0.0,3073.0
BG,12939.0,2010,4098.0,17.0,,,,48.0,0.0,374.0,52.0,1.0,77.0,964.0,527.0,46.0,529.0,16.0,71.0,0.0,33.0,0.0,21.0,0.0,3.0,220.0,0.0,2982.0
BG,14152.0,2011,4072.0,19.0,,,,130.0,2.0,336.0,45.0,1.0,86.0,913.0,596.0,54.0,635.0,24.0,66.0,0.0,16.0,0.0,18.0,0.0,2.0,243.0,0.0,3168.0
BG,12470.0,2012,4070.0,16.6,,,,63.0,0.0,312.0,54.0,1.0,97.0,751.0,531.0,116.0,479.0,16.0,41.0,0.0,20.0,0.0,14.0,0.0,1.0,223.0,7.0,2727.0
BG,13539.0,2013,4032.0,16.6,,,,130.0,305.0,267.0,26.0,2.0,65.0,375.0,613.0,111.0,212.0,13.0,34.0,0.0,207.0,0.0,15.0,0.0,2.0,204.0,8.0,2591.0
BG,13691.0,2014,4023.0,18.2,,,,62.0,462.0,319.0,42.0,1.0,49.0,268.0,629.0,120.0,219.0,10.0,31.0,0.0,226.0,0.0,7.0,0.0,6.0,119.0,2.0,2572.0
BG,14635.0,2015,4019.0,17.9,,,,27.0,387.0,829.0,68.0,5.0,72.0,324.0,694.0,207.0,216.0,19.0,30.0,1.0,207.0,0.0,14.0,0.0,124.0,38.0,6.0,3267.0
BG,14226.0,2016,4029.0,17.1,,,,22.0,272.0,734.0,78.0,6.0,62.0,324.0,632.0,197.0,215.0,27.0,23.0,1.0,164.0,0.0,17.0,0.0,77.0,37.0,17.0,2903.0
BG,16030.0,2017,4030.0,18.6,,,,52.0,134.0,890.0,59.0,4.0,38.0,462.0,756.0,190.0,225.0,11.0,23.0,0.0,169.0,0.0,13.0,0.0,53.0,19.0,32.0,3130.0
BG,14796.0,2018,4030.0,19.3,,,,29.0,377.0,897.0,45.0,3.0,36.0,628.0,635.0,231.0,245.0,11.0,17.0,1.0,209.0,0.0,15.0,0.0,29.0,23.0,107.0,3540.0
BG,14948.0,2019,4030.0,21.2,,,,54.0,330.0,776.0,66.0,5.0,47.0,614.0,645.0,199.0,305.0,10.0,21.0,1.0,209.0,0.0,14.0,0.0,15.0,20.0,161.0,3491.0
BG,16374.0,2020,4029.0,20.7,,,,35.0,90.0,1001.0,67.0,39.0,45.0,559.0,1116.0,241.0,420.0,60.0,39.0,1.0,130.0,18.0,53.0,0.0,388.0,73.0,122.0,4499.0
BG,18048.0,2021,4031.0,19.6,,,,40.0,192.0,757.0,77.0,49.0,64.0,859.0,846.0,378.0,392.0,52.0,73.0,2.0,159.0,0.0,55.0,0.0,523.0,80.0,57.0,4657.0
BG,19291.0,2022,4029.0,22.9,,,,29.0,273.0,789.0,49.0,3.0,34.0,829.0,1203.0,247.0,401.0,8.0,22.0,50.0,136.0,101.0,11.0,0.0,633.0,247.0,164.0,5229.0
BG,17105.0,2023,4029.0,19.2,,,,21.0,350.0,735.0,65.0,1.0,30.0,706.0,821.0,222.0,375.0,5.0,16.0,59.0,135.0,0.0,8.0,0.0,560.0,232.0,173.0,4514.0
BG,15643.0,2024,,,,,,34.0,152.0,880.0,64.0,1.0,14.0,678.0,957.0,190.0,225.0,5.0,19.0,4.0,150.0,0.0,5.0,0.0,585.0,161.0,123.0,4245.0
CH,69864.0,2008,5146.0,35.5,37705.0,25631.0,63336.0,420.0,30.0,580.0,288.0,5.0,297.0,1010.0,303.0,293.0,782.0,31.0,238.0,1.0,240.0,0.0,115.0,0.0,665.0,6184.0,0.0,11483.0
CH,61848.0,2009,5188.0,33.5,35765.0,20875.0,56640.0,372.0,25.0,600.0,325.0,4.0,227.0,1057.0,240.0,272.0,403.0,18.0,187.0,1.0,166.0,0.0,99.0,0.0,506.0,4993.0,0.0,9495.0
CH,63989.0,2010,5124.0,33.8,39125.0,21293.0,60418.0,374.0,19.0,623.0,289.0,4.0,206.0,950.0,247.0,282.0,569.0,10.0,222.0,1.0,216.0,287.0,146.0,0.0,683.0,5621.0,2.0,10750.0
CH,65038.0,2011,5140.0,35.2,40349.0,20766.0,61114.0,369.0,12.0,650.0,293.0,3.0,164.0,926.0,272.0,280.0,479.0,7.0,195.0,3.0,213.0,235.0,129.0,0.0,838.0,5940.0,2.0,11009.0
CH,60270.0,2012,5147.0,34.6,34013.0,21593.0,55607.0,304.0,10.0,616.0,272.0,3.0,116.0,941.0,286.0,290.0,476.0,7.0,177.0,3.0,188.0,214.0,125.0,2.0,753.0,5507.0,2.0,10290.0
CH,64999.0,2013,5181.0,36.1,36401.0,23104.0,59505.0,300.0,8.0,610.0,273.0,3.0,103.0,980.0,381.0,281.0,452.0,15.0,170.0,5.0,178.0,269.0,78.0,0.0,769.0,6138.0,2.0,11015.0
CH,65375.0,2014,5187.0,36.2,38197.0,22149.0,60345.0,312.0,6.0,671.0,290.0,4.0,251.0,919.0,437.0,311.0,869.0,10.0,573.0,6.0,197.0,319.0,79.0,0.0,205.0,6205.0,2.0,11667.0
CH,66089.0,2015,5205.0,37.3,39475.0,21357.0,60832.0,263.0,8.0,676.0,272.0,4.0,262.0,891.0,431.0,281.0,896.0,9.0,188.0,8.0,194.0,324.0,243.0,0.0,250.0,6486.0,0.0,11685.0
CH,67846.0,2016,5249.0,37.5,40040.0,21108.0,61148.0,275.0,9.0,725.0,282.0,3.0,331.0,872.0,445.0,280.0,878.0,5.0,206.0,7.0,186.0,360.0,80.0,0.0,207.0,6495.0,2.0,11650.0
CH,67157.0,2017,5251.0,34.7,44459.0,14638.0,59097.0,200.0,4.0,592.0,315.0,5.0,204.0,842.0,324.0,257.0,876.0,4.0,214.0,5.0,177.0,364.0,75.0,0.0,209.0,6064.0,2.0,10733.0
CH,68719.0,2018,5248.0,34.7,40377.0,20404.0,60781.0,183.0,2.0,553.0,506.0,3.0,204.0,820.0,290.0,249.0,951.0,4.0,203.0,7.0,189.0,354.0,68.0,0.0,236.0,6315.0,2.0,11138.0
CH,68658.0,2019,5288.0,34.3,40423.0,19577.0,60000.0,181.0,3.0,418.0,459.0,5.0,183.0,838.0,290.0,222.0,852.0,4.0,204.0,5.0,201.0,327.0,66.0,0.0,230.0,6479.0,2.0,10970.0
CH,64987.0,2020,5303.0,32.5,37688.0,18526.0,56214.0,137.0,2.0,336.0,589.0,3.0,152.0,700.0,272.0,221.0,788.0,5.0,156.0,4.0,202.0,327.0,75.0,0.0,236.0,6205.0,1.0,10411.0
CH,67901.0,2021,5318.0,33.6,40139.0,18292.0,58431.0,128.0,3.0,351.0,558.0,2.0,159.0,637.0,305.0,224.0,1013.0,7.0,157.0,3.0,260.0,291.0,51.0,0.0,322.0,6775.0,1.0,11245.0
CH,69319.0,2022,5318.0,33.6,38424.0,18089.0,56513.0,155.0,2.0,334.0,556.0,4.0,212.0,615.0,277.0,213.0,958.0,8.0,142.0,4.0,236.0,283.0,55.0,0.0,342.0,6652.0,1.0,11049.0
CH,67108.0,2023,5318.0,34.3,37159.0,16131.0,53290.0,146.0,2.0,333.0,540.0,1.0,183.0,535.0,223.0,197.0,843.0,6.0,115.0,3.0,203.0,219.0,55.0,0.0,357.0,6388.0,0.0,10351.0
CH,66187.0,2024,,,35838.0,15376.0,51215.0,126.0,13.0,278.0,517.0,1.0,162.0,515.0,241.0,169.0,747.0,6.0,75.0,3.0,181.0,167.0,56.0,0.0,294.0,6389.0,2.0,9943.0
CZ,95073.0,2008,9586.0,32.2,,,,632.0,5221.0,1193.0,131.0,13.0,363.0,1031.0,740.0,548.0,1319.0,22.0,185.0,1.0,615.0,0.0,43.0,0.0,0.0,1299.0,2081.0,15437.0
CZ,76715.0,2009,9578.0,30.5,,,,772.0,5066.0,919.0,149.0,1.0,349.0,985.0,630.0,357.0,1103.0,17.0,313.0,8.0,428.0,0.0,36.0,0.0,0.0,1575.0,85.0,12791.0
CZ,82900.0,2010,9568.0,30.1,,,,843.0,4876.0,966.0,149.0,2.0,366.0,1225.0,753.0,320.0,1407.0,12.0,337.0,5.0,467.0,0.0,47.0,0.0,2.0,1974.0,19.0,13770.0
CZ,87096.0,2011,9572.0,30.1,,,,875.0,4903.0,1018.0,109.0,2.0,348.0,1179.0,833.0,319.0,1493.0,14.0,362.0,1.0,552.0,0.0,57.0,0.0,134.0,2089.0,28.0,14316.0
CZ,82968.0,2012,9570.0,30.5,,,,1080.0,4738.0,890.0,144.0,2.0,358.0,1067.0,726.0,249.0,1465.0,12.0,413.0,0.0,488.0,0.0,52.0,0.0,243.0,2307.0,34.0,14267.0
CZ,83957.0,2013,9560.0,28.3,,,,1166.0,4084.0,925.0,120.0,2.0,345.0,1227.0,790.0,243.0,1402.0,10.0,476.0,0.0,452.0,0.0,41.0,0.0,342.0,2277.0,64.0,13965.0
CZ,91556.0,2014,9559.0,28.2,,,,1151.0,3932.0,946.0,92.0,1.0,227.0,1621.0,771.0,269.0,1326.0,8.0,571.0,0.0,452.0,0.0,69.0,0.0,575.0,2493.0,70.0,14575.0
CZ,97280.0,2015,9566.0,26.3,,,,1162.0,3603.0,961.0,85.0,1.0,200.0,1644.0,842.0,308.0,1191.0,7.0,741.0,0.0,414.0,0.0,52.0,0.0,2180.0,1823.0,46.0,15261.0
CZ,98034.0,2016,9564.0,26.5,,,,1400.0,3485.0,1006.0,96.0,1.0,216.0,1535.0,940.0,283.0,1279.0,7.0,709.0,0.0,435.0,0.0,79.0,0.0,2468.0,1677.0,1.0,15619.0
CZ,96516.0,2017,9567.0,26.9,,,,1531.0,3199.0,888.0,127.0,1.0,295.0,1498.0,1024.0,333.0,1364.0,7.0,613.0,1.0,438.0,0.0,50.0,0.0,2552.0,1920.0,2.0,15843.0
CZ,99307.0,2018,9572.0,27.6,,,,1657.0,2684.0,973.0,121.0,1.0,259.0,1263.0,1044.0,331.0,1463.0,6.0,801.0,3.0,436.0,0.0,57.0,0.0,2800.0,2658.0,7.0,16564.0
CZ,98804.0,2019,9562.0,26.2,,,,1342.0,2407.0,818.0,136.0,1.0,322.0,1547.0,877.0,354.0,1177.0,13.0,679.0,2.0,433.0,0.0,57.0,0.0,3080.0,2910.0,25.0,16180.0
CZ,90902.0,2020,9542.0,22.8,,,,1625.0,1789.0,767.0,110.0,1.0,545.0,1366.0,945.0,364.0,1114.0,16.0,549.0,0.0,456.0,0.0,46.0,0.0,56.0,5493.0,10.0,15251.0
CZ,99550.0,2021,9523.0,22.8,,,,1482.0,1832.0,815.0,111.0,1.0,671.0,1633.0,995.0,365.0,1266.0,24.0,482.0,0.0,542.0,0.0,53.0,0.0,47.0,5997.0,11.0,16326.0
CZ,90797.0,2022,9521.0,22.1,,,,1626.0,2305.0,776.0,104.0,0.0,506.0,1655.0,826.0,400.0,1176.0,15.0,387.0,0.0,477.0,0.0,76.0,0.0,42.0,5970.0,26.0,16368.0
CZ,83120.0,2023,9514.0,21.7,,,,1460.0,1979.0,515.0,87.0,0.0,496.0,1785.0,768.0,288.0,886.0,23.0,460.0,0.0,479.0,0.0,47.0,0.0,107.0,5487.0,172.0,15038.0
CZ,80408.0,2024,,,,,,1691.0,1310.0,411.0,164.0,0.0,454.0,1753.0,815.0,256.0,1086.0,28.0,420.0,0.0,464.0,0.0,37.0,0.0,282.0,5580.0,102.0,14853.0
DE,371727.0,2008,37798.0,19.3,267134.0,104164.0,371298.0,3799.0,7162.0,11912.0,1485.0,16.0,6726.0,12074.0,9350.0,2638.0,15464.0,615.0,4346.0,193.0,3392.0,0.0,1570.0,6.0,0.0,34904.0,0.0,115652.0
DE,310110.0,2009,37934.0,17.8,,,,3320.0,6188.0,9813.0,1298.0,17.0,5421.0,10640.0,7684.0,2699.0,10259.0,436.0,3463.0,320.0,2684.0,0.0,1283.0,6.0,0.0,30304.0,0.0,95834.0
DE,354328.0,2010,38750.0,18.7,262955.0,92984.0,355939.0,2783.0,6233.0,10597.0,1538.0,26.0,5619.0,10931.0,8986.0,2377.0,12996.0,486.0,4239.0,43.0,3078.0,0.0,1675.0,7.0,0.0,35702.0,1.0,107317.0
DE,373726.0,2011,38712.0,19.3,269220.0,105581.0,374801.0,2190.0,6309.0,13086.0,1130.0,13.0,5451.0,10983.0,9650.0,2409.0,14340.0,393.0,4605.0,22.0,2933.0,0.0,1401.0,15.0,1547.0,36292.0,391.0,113160.0
DE,365036.0,2012,38648.0,19.1,270644.0,95560.0,366204.0,1661.0,6849.0,12302.0,1261.0,11.0,5206.0,10442.0,9985.0,2447.0,13081.0,381.0,5298.0,42.0,2663.0,0.0,1443.0,13.0,1084.0,35361.0,535.0,110065.0
DE,367533.0,2013,38653.801,18.8,267938.0,105337.0,373274.0,1490.0,7483.0,12482.0,1127.0,10.0,4887.0,10343.0,9871.0,2430.0,12417.0,373.0,5306.0,116.0,2530.0,0.0,1548.0,20.0,1491.0,36146.0,583.0,110655.0
DE,363975.0,2014,38658.765,18.8,257216.0,107810.0,365026.0,1486.0,7209.0,12447.0,1182.0,11.0,4907.0,10443.0,9500.0,2479.0,12311.0,447.0,5592.0,38.0,2543.0,0.0,1644.0,21.0,1310.0,38554.0,504.0,112629.0
DE,360134.0,2015,38630.502,19.0,,,,1473.0,7612.0,12366.0,1095.0,8.0,4932.0,10705.0,9264.0,2574.0,12296.0,486.0,6258.0,34.0,2459.0,0.0,1997.0,12.0,2654.0,37470.0,649.0,114341.0
DE,392962.0,2016,38696.542,21.3,243435.0,106359.0,349794.0,1552.0,8180.0,12362.0,1347.0,0.0,4469.0,11294.0,9137.0,2596.0,13893.0,392.0,5279.0,18.0,3204.0,0.0,2296.0,8.0,655.0,42407.0,472.0,119562.0
DE,369386.0,2017,38802.643,19.7,240100.0,124033.0,364132.0,1547.0,7066.0,12036.0,1186.0,0.0,4316.0,10346.0,8755.0,2532.0,14513.0,414.0,4963.0,7.0,3317.0,0.0,2495.0,11.0,755.0,40832.0,485.0,115576.0
DE,355000.0,2018,38994.798,20.2,280570.0,107325.0,387895.0,1386.0,6334.0,11843.0,1127.0,3.0,4512.0,11387.0,9208.0,2366.0,14291.0,361.0,7469.0,10.0,3049.0,0.0,3130.0,23.0,1104.0,42555.0,196.0,120357.0
DE,362624.0,2019,39068.117,19.8,267322.0,99868.0,367190.0,2248.0,6528.0,12369.0,1297.0,2.0,4808.0,10651.0,8468.0,2230.0,12802.0,329.0,7008.0,14.0,2955.0,0.0,3567.0,6.0,1589.0,45174.0,144.0,122190.0
DE,325161.0,2020,38799.773,17.6,,,,2680.0,4901.0,11418.0,1088.0,2.0,4144.0,9595.0,7659.0,1999.0,9461.0,180.0,4277.0,12.0,1926.0,0.0,3375.0,2.0,1385.0,44168.0,132.0,108406.0
DE,363646.0,2021,38783.143,19.0,,,,4005.0,5477.0,13553.0,1087.0,3.0,5521.0,9672.0,8049.0,2562.0,11166.0,216.0,4165.0,9.0,2273.0,,4027.0,1.0,2024.0,49128.0,129.0,123067.0
DE,368876.0,2022,38836.096,19.8,,,,3914.0,6415.0,13684.0,1089.0,6.0,5428.0,10217.0,7621.0,2770.0,10547.0,217.0,4244.0,7.0,2431.0,0.0,3959.0,1.0,882.0,50790.0,332.0,124553.0
DE,351819.0,2023,38691.0,20.6,,,,3830.0,5973.0,13609.0,1057.0,5.0,4918.0,11370.0,8201.0,2315.0,12003.0,290.0,5344.0,10.0,2833.0,0.0,4011.0,95.0,592.0,48383.0,525.0,125364.0
DE,337515.0,2024,,,,,,3475.0,4867.0,13254.0,933.0,1.0,4851.0,12018.0,8586.0,1958.0,11724.0,266.0,5114.0,17.0,2768.0,0.0,2640.0,2.0,819.0,52482.0,547.0,126320.0
DK,7198.0,2008,2606.0,9.0,,,,47.0,0.0,12.0,18.0,0.0,195.0,3.0,101.0,23.0,287.0,6.0,38.0,3.0,51.0,0.0,81.0,0.0,10.0,988.0,0.0,1863.0
DK,6163.0,2009,2606.0,9.1,,,,9.0,5.0,17.0,14.0,11.0,106.0,1.0,56.0,11.0,99.0,4.0,9.0,2.0,42.0,0.0,65.0,0.0,2.0,1244.0,0.0,1697.0
DK,8121.0,2010,2606.0,11.5,,,,17.0,0.0,19.0,31.0,0.0,225.0,1.0,89.0,21.0,250.0,10.0,24.0,2.0,100.0,0.0,83.0,0.0,2.0,1364.0,,2237.0
DK,9276.0,2011,2615.0,12.4,,,,32.0,0.0,12.0,13.0,0.0,540.0,1.0,85.0,33.0,305.0,10.0,21.0,3.0,123.0,0.0,89.0,0.0,32.0,1315.0,0.0,2613.0
DK,7982.0,2012,2615.0,10.9,,,,31.0,0.0,9.0,9.0,0.0,525.0,4.0,81.0,33.0,302.0,9.0,20.0,3.0,123.0,0.0,87.0,0.0,36.0,1270.0,0.0,2538.0
DK,7956.0,2013,2615.0,11.3,,,,18.0,0.0,15.0,17.0,0.0,558.0,3.0,66.0,24.0,255.0,11.0,23.0,2.0,95.0,0.0,41.0,0.0,418.0,905.0,,2448.0
DK,8082.0,2014,2612.0,11.2,,,,16.0,0.0,14.0,17.0,0.0,570.0,0.0,74.0,37.0,286.0,16.0,26.0,1.0,79.0,0.0,46.0,0.0,91.0,547.0,632.0,2453.0
DK,8652.0,2015,2552.0,12.0,,,,20.0,,11.0,15.0,,630.0,0.0,70.0,32.0,369.0,17.0,27.0,1.0,74.0,,50.0,0.0,94.0,480.0,713.0,2603.0
DK,9383.0,2016,2539.0,11.3,,,,20.0,0.0,12.0,21.0,0.0,698.0,0.0,63.0,73.0,382.0,16.0,30.0,1.0,60.0,0.0,54.0,0.0,88.0,591.0,507.0,2616.0
DK,9314.0,2017,2481.0,11.5,,,,16.0,0.0,14.0,65.0,0.0,538.0,0.0,77.0,73.0,442.0,19.0,35.0,0.0,61.0,0.0,61.0,0.0,65.0,1187.0,,2653.0
DK,9097.0,2018,2481.0,11.8,,,,12.0,0.0,10.0,61.0,0.0,512.0,1.0,75.0,69.0,417.0,18.0,51.0,0.0,57.0,0.0,57.0,0.0,84.0,1169.0,0.0,2594.0
DK,8512.0,2019,2536.0,11.5,,,,14.0,0.0,11.0,68.0,0.0,486.0,1.0,78.0,47.0,359.0,16.0,77.0,0.0,80.0,0.0,50.0,0.0,76.0,1163.0,0.0,2525.0
DK,8615.0,2020,2485.0,10.8,,,,12.0,0.0,15.0,62.0,0.0,534.0,0.0,75.0,71.0,338.0,15.0,81.0,0.0,87.0,0.0,40.0,0.0,78.0,1043.0,0.0,2450.0
DK,6936.0,2021,2485.0,8.7,,,,13.0,0.0,16.0,50.0,1.0,519.0,0.0,72.0,52.0,363.0,16.0,85.0,0.0,83.0,0.0,40.0,0.0,104.0,572.0,0.0,1986.0
DK,7759.0,2022,2448.0,9.6,,,,8.0,0.0,15.0,23.0,1.0,527.0,0.0,64.0,41.0,354.0,14.0,82.0,1.0,78.0,0.0,43.0,0.0,122.0,838.0,0.0,2211.0
DK,6756.0,2023,2448.0,8.2,,,,6.0,0.0,13.0,20.0,0.0,413.0,0.0,41.0,33.0,303.0,6.0,100.0,0.0,80.0,0.0,51.0,0.0,102.0,737.0,0.0,1906.0
DK,6443.0,2024,,,,,,8.0,0.0,10.0,14.0,0.0,347.0,0.0,46.0,36.0,306.0,6.0,115.0,0.0,92.0,0.0,36.0,0.0,93.0,694.0,1.0,1802.0
EE,52752.0,2008,1196.0,68.2,,,,122.0,617.0,99.0,75.0,1.0,24.0,4391.0,276.0,121.0,183.0,11.0,5.0,0.0,2.0,0.0,0.0,7.0,8.0,0.0,1.0,5943.0
EE,45954.0,2009,1196.0,74.1,,,,24.0,851.0,101.0,61.0,1.0,16.0,4341.0,376.0,57.0,86.0,9.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,0.0,0.0,5947.0
EE,46705.0,2010,1196.0,75.4,,,,42.0,1051.0,59.0,53.0,1.0,27.0,4785.0,449.0,62.0,83.0,7.0,4.0,1.0,2.0,0.0,0.0,7.0,5.0,0.0,0.0,6638.0
EE,48378.0,2011,1196.0,71.6,,,,44.0,1021.0,60.0,51.0,1.0,27.0,4310.0,552.0,88.0,86.0,12.0,2.0,4.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,6271.0
EE,44725.0,2012,1196.0,66.9,,,,40.0,633.0,66.0,44.0,2.0,12.0,3182.0,934.0,95.0,70.0,14.0,5.0,3.0,1.0,0.0,0.0,16.0,12.0,0.0,0.0,5129.0
