STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_mode,Mode of transport,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2009,,13.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2010,,12.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2011,,13.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2012,,13.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2013,,13.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2014,,13.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2015,,15.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2016,,14.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2017,,13.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2018,,12.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2019,,12.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2020,,12.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2021,,12.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2022,,12.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",FR,France,2023,,11.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2008,,28.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2009,,28.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2010,,31.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2011,,28.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2012,,29.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2013,,27.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2014,,27.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2015,,27.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2016,,26.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2017,,28.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2018,,26.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2019,,30.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2020,,32.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2021,,30.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2022,,30.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HR,Croatia,2023,,26.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2008,,30.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2009,,29.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2010,,34.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2011,,34.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2012,,36.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2013,,36.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2014,,36.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2015,,34.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2016,,34.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2017,,37.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2018,,31.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2019,,31.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2020,,34.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2021,,30.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2022,,30.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",HU,Hungary,2023,,28.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2008,,0.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2009,,0.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2010,,0.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2011,,1.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2012,,1.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2013,,1.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2014,,1.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2015,,1.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2016,,0.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2017,,0.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2018,,0.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2019,,0.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2020,,0.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2021,,0.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2022,,0.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IE,Ireland,2023,,0.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2008,,11.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2009,,9.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2010,,9.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2011,,11.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2012,,12.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2013,,11.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2014,,13.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2015,,13.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2016,,14.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2017,,13.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2018,,13.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2019,,11.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2020,,12.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2021,,12.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2022,,12.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",IT,Italy,2023,,12.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2008,,73.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2009,,70.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2010,,72.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2011,,73.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2012,,70.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2013,,66.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2014,,68.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2015,,65.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2016,,65.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2017,,66.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2018,,67.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2019,,67.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2020,,64.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2021,,62.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2022,,46.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LT,Lithuania,2023,,39.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2008,,23.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2009,,19.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2010,,24.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2011,,21.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2012,,16.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2013,,17.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2014,,14.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2015,,15.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2016,,12.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,RAIL_IWW_AVD,"Railways, inland waterways - sum of available data",LU,Luxembourg,2017,,13.0,,,,,
