STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2015,,4175,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2016,,4360,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2017,,5128,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2018,,5151,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2019,,5292,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2020,,4726,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2021,,4937,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2022,,4928,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2023,,4629,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2024,,4569,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2008,,9299,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2009,,6964,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2010,,8105,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2011,,7960,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2012,,7591,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2013,,8494,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2014,,8829,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2015,,8439,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2016,,8370,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2017,,8477,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2018,,8373,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2019,,8134,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2020,,6908,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2021,,8190,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2022,,7838,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2023,,7488,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2024,,8113,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2008,,10552,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2009,,10163,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2010,,11300,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2011,,11303,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2012,,11223,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2013,,10750,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2014,,11601,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2015,,10178,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2016,,11424,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2017,,12676,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2018,,12637,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2019,,14707,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2020,,15345,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2021,,14621,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2022,,16081,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2023,,12997,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),TR,Türkiye,2024,,13704,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2008,,21077,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2009,,19171,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2010,,18576,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2011,,20974,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2012,,21444,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2013,,22401,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2014,,22143,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2015,,19342,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2016,,17053,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2017,,17167,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2018,,17206,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,MIO_TKM,Million tonne-kilometre (TKM),UK,United Kingdom,2019,,16884,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2008,,121579,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2009,,98887,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2010,,107670,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2011,,107587,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2012,,100452,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2013,,96449,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2014,,100267,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2015,,100163,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2016,,102835,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2017,,107579,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2018,,105271,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2019,,102575,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2020,,97512,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2021,,105255,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2022,,103870,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2023,,92443,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,AT,Austria,2024,,94431,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2014,,13506,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2015,,13677,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2016,,13155,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2017,,13254,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2018,,13514,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2019,,13693,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2020,,11414,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2021,,12305,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2022,,12685,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2023,,11464,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BA,Bosnia and Herzegovina,2024,,10069,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2008,,64648,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2009,,45718,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2010,,54476,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2011,,55876,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2013,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2014,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2015,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2016,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2017,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2018,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2019,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2020,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2021,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2022,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2023,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BE,Belgium,2024,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2008,,19716,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2009,,13284,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2010,,12939,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2011,,14152,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2012,,12470,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2013,,13539,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2014,,13691,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2015,,14635,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2016,,14226,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2017,,16030,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2018,,14796,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2019,,14948,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2020,,16374,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2021,,18048,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2022,,19291,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2023,,17105,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,BG,Bulgaria,2024,,15643,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2008,,69864,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2009,,61848,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2010,,63989,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2011,,65038,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2012,,60270,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2013,,64999,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2014,,65375,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2015,,66089,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2016,,67846,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2017,,67157,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2018,,68719,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2019,,68658,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2020,,64987,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2021,,67901,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2022,,69319,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2023,,67108,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CH,Switzerland,2024,,66187,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2008,,95073,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2009,,76715,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2010,,82900,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2011,,87096,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2012,,82968,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2013,,83957,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2014,,91556,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2015,,97280,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2016,,98034,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2017,,96516,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2018,,99307,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2019,,98804,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2020,,90902,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2021,,99550,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2022,,90797,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2023,,83120,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,CZ,Czechia,2024,,80408,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2008,,371727,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2009,,310110,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2010,,354328,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2011,,373726,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2012,,365036,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2013,,367533,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2014,,363975,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2015,,360134,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2016,,392962,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2017,,369386,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2018,,355000,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2019,,362624,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2020,,325161,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2021,,363646,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2022,,368876,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2023,,351819,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DE,Germany,2024,,337515,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2008,,7198,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2009,,6163,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2010,,8121,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2011,,9276,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2012,,7982,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2013,,7956,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2014,,8082,,,,,
